0	file:/media/sf_vm-shared/project4/data/nsf/the-astrophysics-of-spinning-black-holes.txt	0.0023584905660377358	0.030660377358490566	0.030660377358490566	0.0023584905660377358	0.0023584905660377358	0.0023584905660377358	0.23820754716981132	0.0023584905660377358	0.4268867924528302	0.030660377358490566	0.0023584905660377358	0.02122641509433962	0.0023584905660377358	0.030660377358490566	0.0023584905660377358	0.04009433962264151	0.030660377358490566	0.0023584905660377358	0.0023584905660377358	0.09669811320754718
1	file:/media/sf_vm-shared/project4/data/nsf/workshop-support-for-hosting-5th-cirp-international-workshop-on-modeling-of.txt	0.07075471698113207	0.0015723270440251573	0.007861635220125786	0.6053459119496856	0.014150943396226415	0.03930817610062893	0.0770440251572327	0.11477987421383648	0.026729559748427674	0.0015723270440251573	0.0015723270440251573	0.020440251572327043	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.0015723270440251573	0.007861635220125786
2	file:/media/sf_vm-shared/project4/data/nsf/west-virginia-blueprint-for-science-and-technology-strengthening-statewide.txt	0.0625	0.0012755102040816326	0.011479591836734694	0.29209183673469385	0.0012755102040816326	0.021683673469387755	0.042091836734693876	0.3380102040816326	0.0012755102040816326	0.036989795918367346	0.006377551020408163	0.09311224489795919	0.0012755102040816326	0.006377551020408163	0.016581632653061226	0.021683673469387755	0.0012755102040816326	0.0012755102040816326	0.036989795918367346	0.006377551020408163
3	file:/media/sf_vm-shared/project4/data/nsf/integrated-sensing-porous-silicon-integrated-sensor-arrays.txt	0.01744186046511628	0.001937984496124031	0.009689922480620155	0.001937984496124031	0.025193798449612403	0.36627906976744184	0.18023255813953487	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.001937984496124031	0.040697674418604654	0.2189922480620155	0.009689922480620155	0.04844961240310078	0.009689922480620155	0.001937984496124031	0.0562015503875969	0.001937984496124031
4	file:/media/sf_vm-shared/project4/data/nsf/us-italy-planning-visit-ecological-bioenergetic-and-life-history.txt	0.05	0.0029411764705882353	0.0029411764705882353	0.20294117647058824	0.0029411764705882353	0.0029411764705882353	0.15588235294117647	0.07352941176470588	0.014705882352941176	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.08529411764705883	0.0029411764705882353	0.0029411764705882353	0.0029411764705882353	0.03823529411764706	0.3205882352941177	0.026470588235294117	0.0029411764705882353
5	file:/media/sf_vm-shared/project4/data/nsf/quantum-information-theory.txt	0.0351123595505618	0.0014044943820224719	0.0014044943820224719	0.0014044943820224719	0.0014044943820224719	0.012640449438202247	0.19241573033707865	0.012640449438202247	0.0014044943820224719	0.16432584269662923	0.0351123595505618	0.19241573033707865	0.0014044943820224719	0.0351123595505618	0.0014044943820224719	0.012640449438202247	0.0014044943820224719	0.0014044943820224719	0.007022471910112359	0.28792134831460675
6	file:/media/sf_vm-shared/project4/data/nsf/mapping-microlensing-and-stellar-variability-in-m31.txt	0.001838235294117647	0.009191176470588236	0.001838235294117647	0.06801470588235294	0.001838235294117647	0.009191176470588236	0.30330882352941174	0.016544117647058824	0.4430147058823529	0.001838235294117647	0.016544117647058824	0.001838235294117647	0.02389705882352941	0.001838235294117647	0.016544117647058824	0.001838235294117647	0.02389705882352941	0.001838235294117647	0.03125	0.02389705882352941
7	file:/media/sf_vm-shared/project4/data/nsf/csedi-theoretical-and-experimental-studies-of-some-materials-fundamental-to-the.txt	0.011904761904761904	0.002380952380952381	0.002380952380952381	0.011904761904761904	0.002380952380952381	0.002380952380952381	0.3357142857142857	0.002380952380952381	0.030952380952380953	0.002380952380952381	0.002380952380952381	0.09761904761904762	0.002380952380952381	0.1738095238095238	0.002380952380952381	0.030952380952380953	0.2119047619047619	0.002380952380952381	0.002380952380952381	0.06904761904761905
8	file:/media/sf_vm-shared/project4/data/nsf/studies-of-crust-and-upper-mantle-structure-mantle-flow-and-geodynamics-of-the.txt	9.881422924901185E-4	0.09189723320158102	9.881422924901185E-4	0.004940711462450593	9.881422924901185E-4	0.004940711462450593	0.11561264822134387	9.881422924901185E-4	0.05237154150197629	0.012845849802371542	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	9.881422924901185E-4	0.6531620553359684	9.881422924901185E-4	0.05237154150197629	9.881422924901185E-4
9	file:/media/sf_vm-shared/project4/data/nsf/us-japan-workshops-industrial-ecology-and-environmentally-benign.txt	0.0031645569620253164	0.04113924050632911	0.05379746835443038	0.5981012658227848	0.0031645569620253164	0.09177215189873418	0.015822784810126583	0.028481012658227847	0.0031645569620253164	0.028481012658227847	0.07911392405063292	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.0031645569620253164	0.015822784810126583	0.015822784810126583	0.0031645569620253164
